Macrotema,Tema,Frequência,Tabelas de Origem,Qtd Tabelas
analise de avaliacoes,analise de avaliacoes,2,magento2.review_detail; magento2.review_entity_summary,2
analise de avaliacoes,analise de desempenho,3,magento2.sales_bestsellers_aggregated_daily; magento2.sales_bestsellers_aggregated_monthly; magento2.sales_bestsellers_aggregated_yearly,3
analise de avaliacoes,analise de periodos,1,magento2.salesrule_coupon_aggregated_updated,1
analise de avaliacoes,analise de referenciadores,1,magento2.log_url_info,1
analise de avaliacoes,analise financeira,1,magento2.sales_order,1
analise de avaliacoes,relatorios anuais,1,magento2.report_viewed_product_aggregated_yearly,1
visualizacoes de produtos,analise de visualizacoes de produtos,1,magento2.report_viewed_product_aggregated_daily,1
visualizacoes de produtos,metricas de popularidade de produtos,1,magento2.report_viewed_product_aggregated_monthly,1
visualizacoes de produtos,metricas de produtos relacionados,1,magento2.catalog_product_link_attribute_decimal,1
visualizacoes de produtos,relacionamento wishlist e produto,1,magento2.wishlist_item_option,1
visualizacoes de produtos,relatorio de produtos mais vistos,1,magento2.report_viewed_product_aggregated_monthly,1
visualizacoes de produtos,visualizacao mensal de produtos,1,magento2.report_viewed_product_aggregated_monthly,1
visualizacoes de produtos,visualizacoes de produtos,1,magento2.report_viewed_product_aggregated_yearly,1
visualizacoes de produtos,visualizacoes diarias de produtos,1,magento2.report_viewed_product_aggregated_daily,1
visualizacoes de produtos,visualizacoes mensais de produtos,1,magento2.report_viewed_product_aggregated_monthly,1
perfis de autorizacao,ativacao de acordo,1,magento2.checkout_agreement,1
perfis de autorizacao,autorizacao de aplicativos,1,magento2.oauth_token,1
perfis de autorizacao,autorizacao de consumidores,1,magento2.oauth_token,1
perfis de autorizacao,erros de assinatura,1,magento2.newsletter_problem,1
perfis de autorizacao,papel de autorizacao,1,magento2.authorization_role,1
perfis de autorizacao,perfis de autorizacao,1,magento2.authorization_role,1
perfis de autorizacao,regras de autorizacao,3,magento2.authorization_rule,1
label de formulario,campos de conjuntos,1,magento2.eav_form_fieldset,1
label de formulario,categorias de campos,1,magento2.eav_form_fieldset,1
label de formulario,elementos de formulario,2,magento2.eav_form_element,1
label de formulario,formularios eav,2,magento2.eav_form_element; magento2.eav_form_type_entity,2
label de formulario,label de formulario,1,magento2.eav_form_fieldset_label,1
label de formulario,rotulos de fieldset de formulario,1,magento2.eav_form_fieldset_label,1
label de formulario,tipos de formulario eav,1,magento2.eav_form_type,1
configuracao de atributos,configuracao de atributos,4,magento2.catalog_product_option; magento2.customer_form_attribute; magento2.eav_attribute_group,3
configuracao de atributos,configuracao de atributos de catalogo,1,magento2.catalog_eav_attribute,1
configuracao de atributos,configuracao de atributos eav,1,magento2.customer_eav_attribute,1
configuracao de atributos,configuracao de atributos magento,1,magento2.eav_entity_type,1
configuracao de atributos,configuracao de atributos super,1,magento2.catalog_product_super_attribute_pricing,1
configuracao de atributos,integracao de atributos do magento,1,magento2.googleshopping_attributes,1
configuracao de precos,configuracao de descontos,1,magento2.catalogrule_group_website,1
configuracao de precos,configuracao de inventario,1,magento2.cataloginventory_stock_item,1
configuracao de precos,configuracao de preco por site,1,magento2.downloadable_link_price,1
configuracao de precos,configuracao de precos,5,magento2.catalog_product_index_price_cfg_opt_agr_idx; magento2.catalog_product_index_price_cfg_opt_agr_tmp; magento2.catalog_product_index_price_cfg_opt_idx; magento2.catalog_product_index_price_cfg_opt_tmp; magento2.catalogrule_product,5
configuracao de precos,configuracao de promocoes,1,magento2.salesrule_website,1
controle de versao,controle de alteracoes,1,magento2.vde_theme_change,1
controle de versao,controle de compartilhamento de arquivos,1,magento2.downloadable_link,1
controle de versao,controle de flags,2,magento2.core_flag,1
controle de versao,controle de versao,1,magento2.core_resource,1
controle de versao,recursos do sistema,1,magento2.core_resource,1
controle de versao,variaveis de sistema,3,magento2.core_variable; magento2.core_variable_value,2
descontos por grupo de clientes,desconto por grupo de clientes,1,magento2.catalog_product_entity_group_price,1
descontos por grupo de clientes,descontos por grupo de cliente,1,magento2.catalogrule_product,1
descontos por grupo de clientes,descontos por grupo de clientes,1,magento2.catalog_product_entity_tier_price,1
descontos por grupo de clientes,precos e descontos,2,magento2.sales_quote_item,1
descontos por grupo de clientes,regras de desconto por grupo de clientes,1,magento2.salesrule_customer_group,1
descontos por grupo de clientes,regras de venda por grupo de cliente,1,magento2.salesrule_customer_group,1
descontos por grupo de clientes,segmentacao de cliente em promocoes,1,magento2.salesrule_product_attribute,1
descontos por grupo de clientes,segmentacao de promocoes por grupo,1,magento2.salesrule_customer_group,1
vendas diarias de produtos,ranking de produtos mais vendidos,1,magento2.sales_bestsellers_aggregated_monthly,1
vendas diarias de produtos,ranking de produtos por vendas,2,magento2.sales_bestsellers_aggregated_monthly; magento2.sales_bestsellers_aggregated_yearly,2
vendas diarias de produtos,venda de produtos digitais,1,magento2.downloadable_link_purchased_item,1
vendas diarias de produtos,vendas anuais de produtos,2,magento2.report_viewed_product_aggregated_yearly; magento2.sales_bestsellers_aggregated_yearly,2
vendas diarias de produtos,vendas de produtos digitais,1,magento2.downloadable_link_purchased,1
vendas diarias de produtos,vendas diarias de produtos,1,magento2.sales_bestsellers_aggregated_daily,1
vendas diarias de produtos,vendas mensais de produtos,1,magento2.sales_bestsellers_aggregated_monthly,1
estrutura de formularios eav,agrupamento de campos por tipo,1,magento2.eav_form_fieldset,1
estrutura de formularios eav,estrutura de formularios eav,2,magento2.eav_form_fieldset; magento2.eav_form_fieldset_label,2
estrutura de formularios eav,fieldset de eav,1,magento2.eav_form_fieldset_label,1
estrutura de formularios eav,mapeamento formulario-atributo,1,magento2.customer_form_attribute,1
estrutura de formularios eav,modelo eav,2,magento2.customer_address_entity_int; magento2.customer_address_entity_text,2
estrutura de formularios eav,rotulagem de conjuntos de campos,1,magento2.eav_form_fieldset_label,1
inteiro de valor,avaliacao de valor,1,magento2.rating,1
inteiro de valor,inteiro de valor,1,magento2.customer_address_entity_int,1
inteiro de valor,valores decimais,6,magento2.catalog_product_index_eav_decimal; magento2.catalog_product_index_eav_decimal_idx; magento2.catalog_product_index_eav_decimal_tmp; magento2.customer_address_entity_decimal; magento2.customer_entity_decimal; magento2.eav_entity_decimal,6
downloads de produtos,avaliacao media de produtos,1,magento2.review_entity_summary,1
downloads de produtos,downloadable product downloads,1,magento2.downloadable_link_purchased_item,1
downloads de produtos,downloads de produtos,1,magento2.downloadable_link,1
downloads de produtos,produto por website,1,magento2.catalog_product_entity_group_price,1
downloads de produtos,ranking de produtos,2,magento2.sales_bestsellers_aggregated_daily; magento2.sales_bestsellers_aggregated_yearly,2
downloads de produtos,relatorio anual de produtos,1,magento2.report_viewed_product_aggregated_yearly,1
downloads de produtos,resumo de avaliacoes por produto,1,magento2.review_entity_summary,1
permissoes de acesso,avisos do sistema,1,magento2.adminnotification_inbox,1
permissoes de acesso,nonce de seguranca,1,magento2.oauth_nonce,1
permissoes de acesso,papeis de acesso,1,magento2.authorization_role,1
permissoes de acesso,perfil de acesso,1,magento2.admin_user,1
permissoes de acesso,permissoes de acesso,1,magento2.authorization_rule,1
permissoes de acesso,permissoes de funcao,1,magento2.authorization_rule,1
permissoes de acesso,permissoes de sistema,1,magento2.authorization_role,1
permissoes de acesso,seguranca de api,1,magento2.oauth_nonce,1
cadastro de variaveis,cadastro de nomes,1,magento2.customer_entity_varchar,1
cadastro de variaveis,cadastro de variaveis,1,magento2.core_variable,1
cadastro de variaveis,filtros de pesquisa,1,magento2.catalog_eav_attribute,1
cadastro de variaveis,geracao de ids incrementais,1,magento2.eav_entity_type,1
cadastro de variaveis,identificacao de widget,1,magento2.widget,1
cadastro de variaveis,validacao de entrada,3,magento2.customer_eav_attribute,1
opcoes de classificacao,classificacao de aprovacao,1,magento2.review_status,1
opcoes de classificacao,classificacao de ratings,2,magento2.rating_store; magento2.rating_title,2
opcoes de classificacao,hierarquia de papeis,2,magento2.authorization_role,1
opcoes de classificacao,opcoes de classificacao,1,magento2.rating_option,1
opcoes de classificacao,ordem de classificacao,1,magento2.eav_entity_attribute,1
opcoes de classificacao,resumo de classificacoes,1,magento2.review_entity_summary,1
indice de loja,classificacao de lojas,1,magento2.rating_store,1
indice de loja,conteudo de loja,1,magento2.cms_page,1
indice de loja,indice de loja,1,magento2.catalog_product_index_eav_idx,1
indice de loja,indice por loja,2,magento2.catalog_product_index_eav_decimal_idx; magento2.report_compared_product_index,2
indice de loja,revisoes por loja,1,magento2.review_detail,1
indice de loja,rotulos de imagem por loja,1,magento2.catalog_product_entity_media_gallery_value,1
indice de loja,visitas por loja,1,magento2.log_visitor,1
modelo de entidade eav,definicao de campos eav,1,magento2.eav_attribute,1
modelo de entidade eav,entidade de eav,1,magento2.eav_entity,1
modelo de entidade eav,entidade eav,1,magento2.customer_address_entity_datetime,1
modelo de entidade eav,modelo de entidade eav,2,magento2.eav_entity; magento2.eav_entity_type,2
modelo de entidade eav,modelo eav de entidades,1,magento2.eav_entity_datetime,1
modelo de entidade eav,relacionamento formulario-entidade,1,magento2.eav_form_type_entity,1
modelo de entidade eav,tipos de entidade eav,1,magento2.eav_entity_type,1
titulos de amostras,itens de citacao,1,magento2.sales_quote_item_option,1
titulos de amostras,tipos de resumo,1,magento2.log_summary_type,1
titulos de amostras,titulos de amostras,3,magento2.downloadable_sample_title,1
titulos de amostras,titulos de bloco,1,magento2.cms_block,1
titulos de amostras,traducao de rotulo,1,magento2.sales_order_status_label,1
titulos de amostras,traducao de strings,1,magento2.translation,1
opcoes de produto bundle,opcoes de bundle de produtos,1,magento2.catalog_product_bundle_option_value,1
opcoes de produto bundle,opcoes de produto bundle,3,magento2.catalog_product_bundle_option; magento2.catalog_product_bundle_selection; magento2.catalog_product_index_price_bundle_opt_idx,3
opcoes de produto bundle,selecao de opcoes de produto,1,magento2.catalog_product_bundle_selection,1
opcoes de produto bundle,selecao de produtos bundle,1,magento2.catalog_product_bundle_selection,1
opcoes de produto bundle,valores de opcao de produto,1,magento2.catalog_product_option_type_value,1
opcoes de produto bundle,vinculo produto-opcao,1,magento2.catalog_product_option,1
mapeamento de paginas cms,arquivos de download,1,magento2.downloadable_sample,1
mapeamento de paginas cms,arquivos de sitemap,1,magento2.sitemap,1
mapeamento de paginas cms,distribuicao de paginas cms,1,magento2.cms_page_store,1
mapeamento de paginas cms,escopo de blocos cms,1,magento2.cms_block_store,1
mapeamento de paginas cms,geracao de sitemap,1,magento2.sitemap,1
mapeamento de paginas cms,mapeamento de blocos cms,1,magento2.cms_block_store,1
mapeamento de paginas cms,mapeamento de paginas cms,1,magento2.cms_page_store,1
atualizacao de indexadores,atualizacao de indexadores,1,magento2.indexer_state,1
atualizacao de indexadores,atualizacao de indices,1,magento2.indexer_state,1
atualizacao de indexadores,atualizacao de itens,1,magento2.wishlist,1
atualizacao de indexadores,codigo de otimizacao,1,magento2.googleoptimizer_code,1
atualizacao de indexadores,download de arquivos,2,magento2.downloadable_sample,1
atualizacao de indexadores,publicacao de itens,1,magento2.googleshopping_items,1
grupo de sites,cadastro de websites,1,magento2.store_website,1
grupo de sites,estrutura de canais,1,magento2.store_website,1
grupo de sites,grupo de sites,1,magento2.store_group,1
grupo de sites,hierarquia de sites,1,magento2.store,1
grupo de sites,referencia de blocos em paginas,1,magento2.widget_instance_page,1
grupo de sites,referencias de blocos,1,magento2.widget_instance_page,1
grupo de sites,segmentacao por website,1,magento2.sendfriend_log,1
sistema de mensagens,comunicacao por email,2,magento2.email_template; magento2.newsletter_template,2
sistema de mensagens,integracao de sistemas,3,magento2.integration,1
sistema de mensagens,mensagens administrativas,1,magento2.admin_system_messages,1
sistema de mensagens,sistema de mensagens,1,magento2.admin_system_messages,1
dados de data,dados de data,1,magento2.customer_entity_datetime,1
dados de data,dados de referenciadores,1,magento2.log_visitor_info,1
dados de data,dados de website,1,magento2.catalog_product_index_website,1
dados de data,dados geograficos,1,magento2.directory_country,1
dados de data,data de indice,1,magento2.catalog_product_index_website,1
dados de data,metadados de entidade datetime,1,magento2.customer_entity_datetime,1
dados de data,tipos de dados,1,magento2.catalog_product_link_attribute,1
informacoes adicionais,descricao de garantias,1,magento2.catalog_product_option_type_title,1
informacoes adicionais,erros de assinante,1,magento2.newsletter_problem,1
informacoes adicionais,informacoes adicionais,1,magento2.sales_payment_transaction,1
informacoes adicionais,informacoes de cadastro,1,magento2.customer_entity,1
informacoes adicionais,informacoes de navegacao,1,magento2.log_visitor_info,1
informacoes adicionais,informacoes de referenciador,1,magento2.log_url_info,1
informacoes adicionais,traducao de termos,1,magento2.translation,1
indice de precos por grupo de cliente,estrategias de precificacao por faixa,1,magento2.catalog_product_index_price_opt_idx,1
indice de precos por grupo de cliente,estrutura de grupos de precos,1,magento2.catalog_product_index_price_bundle_sel_idx,1
indice de precos por grupo de cliente,faixas de preco (tier price),1,magento2.catalog_product_index_price_idx,1
indice de precos por grupo de cliente,indice de precificacao por grupo de clientes,1,magento2.catalog_product_bundle_price_index,1
indice de precos por grupo de cliente,indice de preco por grupo de cliente,1,magento2.catalog_product_index_price_bundle_sel_idx,1
indice de precos por grupo de cliente,indice de precos por grupo de cliente,1,magento2.catalog_product_index_price_downlod_tmp,1
indice de precos por grupo de cliente,variacao de precos por grupo,1,magento2.catalog_product_index_price_cfg_opt_idx,1
hierarquia site-loja,associacao de blocos a lojas,1,magento2.cms_block_store,1
hierarquia site-loja,associacao de lojas a paginas,1,magento2.cms_page_store,1
hierarquia site-loja,hierarquia site-loja,1,magento2.store,1
hierarquia site-loja,hierarquia website-loja,1,magento2.store_group,1
hierarquia site-loja,relacao bloco cms loja,1,magento2.cms_block_store,1
hierarquia site-loja,vinculo bloco-loja,1,magento2.cms_block_store,1
rotulos de atributos eav,atributos varchar eav,1,magento2.eav_entity_varchar,1
rotulos de atributos eav,modelo de atributos eav,1,magento2.eav_attribute,1
rotulos de atributos eav,rotulos de atributos eav,1,magento2.eav_attribute_option_value,1
rotulos de atributos eav,valores de atributos de catalogo,1,magento2.catalog_product_link_attribute_varchar,1
rotulos de atributos eav,valores de atributos numericos de catalogo,1,magento2.catalog_product_index_eav_decimal,1
rotulos de atributos eav,valores numericos de atributos,1,magento2.customer_entity_decimal,1
mapeamento de status de pedido,classificacao de pedido,1,magento2.sales_order_status,1
mapeamento de status de pedido,historico de status de pedido,1,magento2.sales_order_status_history,1
mapeamento de status de pedido,mapeamento de status de pedido,1,magento2.sales_order_status_state,1
mapeamento de status de pedido,mapeamento status-pedido,1,magento2.sales_order_status_state,1
mapeamento de status de pedido,rotulos de status de pedido,1,magento2.sales_order_status_label,1
mapeamento de status de pedido,status de pedido por loja,1,magento2.sales_order_status_label,1
rastreamento de pedidos,endereco de pedido,2,magento2.sales_order_address,1
rastreamento de pedidos,expedicao de pedidos,2,magento2.sales_shipment; magento2.sales_shipment_grid,2
rastreamento de pedidos,rastreamento de pedidos,1,magento2.sales_shipment,1
rastreamento de pedidos,transportadoras de pedidos,1,magento2.sales_shipment_track,1
monitoramento de sistema,monitoramento de cron,1,magento2.cron_schedule,1
monitoramento de sistema,monitoramento de jobs,1,magento2.cron_schedule,1
monitoramento de sistema,monitoramento de sistema,1,magento2.adminnotification_inbox,1
monitoramento de sistema,monitoramento de tempo,1,magento2.sendfriend_log,1
monitoramento de sistema,monitoramento de visitantes,2,magento2.log_url; magento2.log_visitor_online,2
valores de link,parametros de sistema,1,magento2.core_config_data,1
valores de link,rotulos de status,1,magento2.sales_order_status,1
valores de link,texto de valor,1,magento2.customer_address_entity_text,1
valores de link,tipos de vinculo,1,magento2.catalog_product_link_attribute,1
valores de link,valores de link,1,magento2.catalog_product_link_attribute_decimal,1
valores de link,valores de rating,1,magento2.rating_option,1
consumidores oauth,api callback urls,1,magento2.oauth_consumer,1
consumidores oauth,consumidores oauth,1,magento2.integration,1
consumidores oauth,oauth client registration,1,magento2.oauth_consumer,1
consumidores oauth,oauth consumer credentials,1,magento2.oauth_consumer,1
consumidores oauth,usuarios administradores,1,magento2.admin_user,1
atualizacoes de layout,atualizacao de layout,3,magento2.core_layout_update; magento2.widget_instance_page_layout,2
atualizacoes de layout,atualizacoes de layout,2,magento2.core_layout_link,1
customizacao de layout,blocos de conteudo,2,magento2.cms_block,1
customizacao de layout,customizacao de layout,1,magento2.core_layout_update,1
customizacao de layout,estrutura de navegacao,1,magento2.catalog_category_entity,1
customizacao de layout,posicionamento de imagens,1,magento2.catalog_product_entity_media_gallery_value,1
codigo de status,codigo de status,1,magento2.review_status,1
codigo de status,estado de sistema,1,magento2.core_flag,1
codigo de status,etiqueta de status,2,magento2.sales_order_status,1
codigo de status,ultima visita,1,magento2.customer_visitor,1
compartilhamento de listas,compartilhamento de lista,1,magento2.wishlist,1
compartilhamento de listas,compartilhamento de listas,2,magento2.wishlist,1
compartilhamento de listas,disponibilidade por website,1,magento2.catalog_product_bundle_stock_index,1
compartilhamento de listas,galeria de midia,1,magento2.catalog_product_entity_media_gallery_value,1
gestao de estoque,gerenciamento de cupons,1,magento2.salesrule_coupon,1
gestao de estoque,gerenciamento de estoque,1,magento2.cataloginventory_stock,1
gestao de estoque,gestao de estoque,2,magento2.cataloginventory_stock; magento2.cataloginventory_stock_item,2
gestao de estoque,gestao de vendas,1,magento2.sales_order_status,1
mapeamento de tipos de entidade,mapeamento de entidades,1,magento2.catalog_category_entity_text,1
mapeamento de tipos de entidade,mapeamento de tipos de entidade,1,magento2.eav_entity_decimal,1
mapeamento de tipos de entidade,mapeamento de tipos de entidades,1,magento2.eav_entity_int,1
mapeamento de tipos de entidade,mapeamento entidade-url,1,magento2.url_rewrite,1
mapeamento de tipos de entidade,mapeamento tipo de entidade loja,1,magento2.eav_entity_store,1
mudancas de design,agendamento de design,1,magento2.design_change,1
mudancas de design,design de comunicacao,1,magento2.newsletter_template,1
mudancas de design,mudanca de design,1,magento2.design_change,1
mudancas de design,mudancas de design,1,magento2.design_change,1
execucao de jobs,agendamento de tarefas,3,magento2.cron_schedule,1
execucao de jobs,execucao de jobs,1,magento2.cron_schedule,1
ajustes de pagamento,ajustes de pagamento,1,magento2.sales_creditmemo,1
ajustes de pagamento,calculo de totais,1,magento2.sales_quote_address,1
ajustes de pagamento,devolucoes financeiras,1,magento2.sales_creditmemo,1
ajustes de pagamento,pagamento de orcamento,1,magento2.sales_quote_payment,1
associacao regra-loja,associacao de promocao a loja,1,magento2.salesrule_website,1
associacao regra-loja,associacao regra-loja,1,magento2.catalogrule_website,1
associacao regra-loja,associacao review-loja,1,magento2.review_store,1
associacao regra-loja,vinculo fila-loja,1,magento2.newsletter_queue_store_link,1
vinculo cliente-regra,associacao regra-grupo de cliente,2,magento2.catalogrule_customer_group; magento2.salesrule_customer_group,2
vinculo cliente-regra,vinculo cliente-regra,1,magento2.salesrule_customer,1
vinculo cliente-regra,vinculo pedido-cliente,1,magento2.downloadable_link_purchased,1
formularios de atributos,atributos de formulario,3,magento2.customer_form_attribute; magento2.eav_form_element,2
formularios de atributos,formularios de atributos,1,magento2.customer_form_attribute,1
paginas de cms,categorias de usuario,1,magento2.customer_group,1
paginas de cms,modulos instalados,1,magento2.core_resource,1
paginas de cms,paginas de cms,2,magento2.cms_page,1
reembolsos por loja,cliente e loja,1,magento2.sales_order,1
reembolsos por loja,idiomas de loja,2,magento2.store,1
reembolsos por loja,reembolsos por loja,1,magento2.sales_refunded_aggregated_order,1
produtos desejados,compras de produtos baixaveis,1,magento2.downloadable_link_purchased,1
produtos desejados,lista de desejos de produtos,1,magento2.wishlist_item,1
produtos desejados,produtos desejados,1,magento2.wishlist_item,1
produtos desejados,status de estoque produto,1,magento2.catalog_product_bundle_stock_index,1
configuracao de relacionamentos de produtos,configuracao de atributos por loja,1,magento2.customer_eav_attribute_website,1
configuracao de relacionamentos de produtos,configuracao de relacionamento de produtos,1,magento2.catalog_product_link_attribute_int,1
configuracao de relacionamentos de produtos,configuracao de relacionamentos de produtos,1,magento2.catalog_product_link_attribute_varchar,1
configuracao de relacionamentos de produtos,configuracao de tipos de produtos,1,magento2.googleshopping_attributes,1
controle de estado de views,consultas de busca,1,magento2.search_query,1
controle de estado de views,controle de estado de views,1,magento2.mview_state,1
controle de estado de views,controle de incrementos de ids,1,magento2.eav_entity_store,1
controle de estado de views,versao de modulo,1,magento2.core_resource,1
produtos salvos por cliente,consumidores de servico,1,magento2.oauth_consumer,1
produtos salvos por cliente,produtos salvos por cliente,1,magento2.wishlist_item,1
produtos salvos por cliente,relacao cupom-cliente,1,magento2.salesrule_coupon_usage,1
produtos salvos por cliente,visitante e cliente,1,magento2.catalog_compare_item,1
organizacao de formularios,estrutura de formularios,1,magento2.eav_form_fieldset,1
organizacao de formularios,localizacao de rotulos de formulario,1,magento2.eav_form_fieldset_label,1
organizacao de formularios,nomes de secoes de formulario,1,magento2.eav_form_fieldset_label,1
organizacao de formularios,organizacao de formularios,1,magento2.eav_attribute_group,1
metricas de busca,indice de busca fulltext,1,magento2.catalogsearch_fulltext,1
metricas de busca,metricas de busca,1,magento2.search_query,1
metricas de busca,resultados de busca,1,magento2.search_query,1
metricas de busca,termos de aceite,1,magento2.checkout_agreement,1
titulos de taxas,itens de orcamento,1,magento2.sales_quote_item,1
titulos de taxas,titulos de taxas,3,magento2.tax_calculation_rate_title,1
itens de pedido,itens de pedido,3,magento2.downloadable_link_purchased; magento2.sales_order_item,2
itens de pedido,metodo de pagamento,1,magento2.sales_quote_payment,1
preco e quantidade de pedidos,order item link purchase,1,magento2.downloadable_link_purchased_item,1
preco e quantidade de pedidos,preco e quantidade de pedidos,1,magento2.sales_bestsellers_aggregated_monthly,1
preco e quantidade de pedidos,quantidade pedida,1,magento2.sales_bestsellers_aggregated_daily,1
preco e quantidade de pedidos,totais de pedido,1,magento2.sales_quote_address,1
preco de link baixavel,precificacao de download,1,magento2.downloadable_link_price,1
preco de link baixavel,precificacao de pacotes,1,magento2.catalog_product_bundle_selection_price,1
preco de link baixavel,preco de link,1,magento2.downloadable_link_price,1
preco de link baixavel,preco de link baixavel,1,magento2.downloadable_link_price,1
relacao pagina-loja,relacao pagina-loja,1,magento2.cms_page_store,1
relacao pagina-loja,sitemap de loja,1,magento2.sitemap,1
relacao pagina-loja,vinculacao de revisoes a lojas,1,magento2.review_store,1
relacao pagina-loja,widgets de loja,1,magento2.widget,1
valores de atributo de vinculo,tipos de backend de atributos,1,magento2.eav_attribute,1
valores de atributo de vinculo,valores de atributo de vinculo,1,magento2.catalog_product_link_attribute_int,1
valores de atributo de vinculo,valores de atributos de link,2,magento2.catalog_product_link_attribute_decimal; magento2.catalog_product_link_attribute_int,2
modelagem eav de atributos,atributos inteiros eav,1,magento2.eav_entity_int,1
modelagem eav de atributos,modelagem eav de atributos,1,magento2.eav_entity_attribute,1
modelagem eav de atributos,visibilidade de atributos eav,1,magento2.customer_eav_attribute_website,1
auditoria de login,auditoria de login,1,magento2.log_customer,1
auditoria de login,controle de captcha,1,magento2.captcha_log,1
auditoria de login,sessao de usuario,1,magento2.core_session,1
chaves de api,chaves de api,1,magento2.oauth_consumer,1
chaves de api,limites de uso,1,magento2.salesrule_coupon,1
chaves de api,tokens oauth,1,magento2.oauth_token,1
comportamento de importacao,comportamento de importacao,2,magento2.importexport_importdata,1
comportamento de importacao,itens de comparacao,1,magento2.catalog_compare_item,1
configuracao de itens de cesta,configuracao de checkout,1,magento2.checkout_agreement,1
configuracao de itens de cesta,configuracao de item de lista de desejos,1,magento2.wishlist_item_option,1
configuracao de itens de cesta,configuracao de itens de cesta,1,magento2.sales_quote_item_option,1
configuracao de variacoes,configuracao de taxas,2,magento2.sales_order_tax; magento2.shipping_tablerate,2
configuracao de variacoes,configuracao de variacoes,1,magento2.catalog_product_option,1
relatorios de atividade,consulta de pesquisa,1,magento2.search_query,1
relatorios de atividade,relatorios de atividade,1,magento2.report_event_types,1
relatorios de atividade,severidade de eventos,1,magento2.admin_system_messages,1
controle de descontos,controle de descontos,1,magento2.salesrule_coupon_usage,1
controle de descontos,desempenho de descontos,2,magento2.salesrule_coupon_aggregated; magento2.salesrule_coupon_aggregated_updated,2
relacionamento cliente-endereco,edicao de enderecos de cliente,1,magento2.eav_form_type,1
relacionamento cliente-endereco,relacionamento cliente-endereco,1,magento2.customer_address_entity,1
relacionamento cliente-endereco,vinculo cliente-website,1,magento2.persistent_session,1
links de rodape,escopo de website em regras,1,magento2.salesrule_product_attribute,1
links de rodape,links de rodape,2,magento2.cms_block,1
etiquetas de variacao,etiquetas de variacao,1,magento2.catalog_product_super_attribute_label,1
etiquetas de variacao,tamanhos de calcado,1,magento2.catalog_product_super_attribute_label,1
etiquetas de variacao,tipos de formatacao,1,magento2.directory_country_format,1
gerenciamento de sitemaps,gerenciamento de arquivos de tema,1,magento2.core_theme_file,1
gerenciamento de sitemaps,gerenciamento de indices,1,magento2.mview_state,1
gerenciamento de sitemaps,gerenciamento de sitemaps,1,magento2.sitemap,1
gestao de paginas cms,gerenciamento de sitemap,1,magento2.sitemap,1
gestao de paginas cms,gestao de blocos cms,1,magento2.cms_block,1
gestao de paginas cms,gestao de paginas cms,1,magento2.cms_page,1
identificadores de bloco,identificacao de chaves,1,magento2.translation,1
identificadores de bloco,identificadores de amostras,1,magento2.downloadable_sample_title,1
identificadores de bloco,identificadores de bloco,1,magento2.cms_block,1
vendas de produtos,venda de produtos,1,magento2.sales_quote_item_option,1
vendas de produtos,vendas de produtos,1,magento2.downloadable_link_purchased_item,1
vendas de produtos,vendas de produtos baixaveis,1,magento2.downloadable_link_purchased,1
website de vendas,website de vendas,3,magento2.catalog_product_index_group_price; magento2.catalog_product_index_price_downlod_tmp; magento2.catalog_product_index_price_opt_tmp,3
agregacao de faturamento,agregacao de faturamento,2,magento2.sales_invoiced_aggregated; magento2.sales_invoiced_aggregated_order,2
agregacao de votos,agregacao de votos,1,magento2.rating_option_vote_aggregated,1
agregacao de votos,votos de classificacao,1,magento2.rating_option_vote,1
avaliacao de preco,avaliacao de preco,1,magento2.rating,1
avaliacao de preco,notificacoes de preco,1,magento2.product_alert_price,1
cache de tags,cache de tags,1,magento2.core_cache_tag,1
cache de tags,tags de cache,1,magento2.core_cache_tag,1
cache invalidation tracking,cache invalidation tracking,1,magento2.core_cache_tag,1
cache invalidation tracking,consumidores de api,1,magento2.integration,1
categoria raiz,categoria raiz,1,magento2.store_group,1
categoria raiz,categorias raiz,1,magento2.store_group,1
identificacao de pais,codigos de falha em assinaturas,1,magento2.newsletter_problem,1
identificacao de pais,identificacao de pais,1,magento2.directory_country_format,1
configuracao de bundle,configuracao de bundle,2,magento2.catalog_product_bundle_option,1
contagem de falhas,contagem de falhas,1,magento2.captcha_log,1
contagem de falhas,metricas de desempenho,1,magento2.report_viewed_product_aggregated_daily,1
tentativas de captcha,dados de usuario temporarios,1,magento2.core_session,1
tentativas de captcha,tentativas de captcha,1,magento2.captcha_log,1
desempenho de regras,desempenho de regras,2,magento2.salesrule_coupon_aggregated_order; magento2.salesrule_coupon_aggregated_updated,2
eventos de relatorio,eventos de interacao,1,magento2.report_event_types,1
eventos de relatorio,eventos de relatorio,1,magento2.report_event,1
rastreamento de estoque,identificacao de estoque,1,magento2.cataloginventory_stock,1
rastreamento de estoque,rastreamento de estoque,1,magento2.sales_order_item,1
mapeamento de tipos de formulario,indexacao eav temporaria,1,magento2.catalog_product_index_eav_tmp,1
mapeamento de tipos de formulario,mapeamento de tipos de formulario,1,magento2.eav_form_type_entity,1
modelo eav de endereco,modelo eav de endereco,2,magento2.customer_address_entity_decimal; magento2.customer_address_entity_varchar,2
periodo de validade,periodo de validade,1,magento2.design_change,1
periodo de validade,titulos de links baixaveis,1,magento2.downloadable_link_title,1
precificacao por website,precificacao por website,2,magento2.catalog_product_entity_group_price; magento2.catalog_product_index_price_bundle_idx,2
